Air_temperature_K,Process_temperature_K,Torque_Nm,Tool_wear_min,Power_kW,Temp_Diff,Tool_Wear_Strain,Temp_Speed_Ratio
297.69507850881854,308.27704710529116,48.99830324638828,159.88544648852286,7.516792093650258,10.581968596472594,7294.4970706093245,0.20853205788816603
297.4642622024493,308.38630725891403,59.449658323182035,207.58466207651432,9.061750019651216,10.922045056464759,12337.767957445758,0.21197416222924595
303.26003065946566,312.6573558169415,65.98544166344536,168.15303695849855,8.974344136050766,9.397325157475814,11038.532251407618,0.24047115870215502
300.6590401703211,310.6459614751733,49.48002632791025,149.3460652426097,7.424233954414445,9.986921304852219,5943.1459994228335,0.20831545875265628
302.5943937598663,310.920094539883,51.587842120902536,87.17291419816151,6.91180301525012,8.325700780016694,4441.586083628936,0.2424781421039427
298.2229007333274,308.42137408334077,64.55190905012984,204.04579949959708,8.62109293038465,10.198473350013431,13113.590840100082,0.24175539708044447
303.04775316182224,312.2308535731724,61.93379917729972,201.54418406190985,8.838373431282097,9.183100411350123,12479.874134393109,0.22911921347973588
302.1678601585322,310.4720233069113,62.33455497149966,87.20233069112959,8.444052623898907,8.30416314837906,5423.225637602425,0.24068321948062812
302.525981043061,310.574018956939,51.763125600454536,20.870094784695052,7.229064014274533,8.048037913878016,1076.4179953251667,0.23257017035573974
300.77324095451144,310.0674702624425,47.74217288686756,204.5351809097709,6.876468031931279,9.294229307931028,9660.806391014881,0.2247696608299778
300.0381351622669,311.15540205755025,49.620868266983514,224.89565866508244,7.3457056935222695,11.117266895283352,11157.140898126363,0.22011242749973778
302.37501608329546,310.37488741693176,54.40514665454723,133.98198670908468,7.958067592031955,7.999871333636319,6617.597941338181,0.21830650859050704
300.05847761039865,309.62121854917064,57.51136887566206,203.26396586283823,8.161734641769776,9.562740938771976,11601.548938152217,0.22825498509131936
302.01497162052453,310.41310016795893,55.49894156145953,79.20585978221206,7.053119619090256,8.398128547434414,4393.638901598404,0.25576236118627194
299.5006120803339,309.56146249056206,56.388027442493055,182.66938702370615,8.566028446764687,10.060850410228163,10263.76462938542,0.2141508730625461
301.252716051239,310.3519917709086,53.64800822909138,209.5090535041301,7.744440288082713,9.099275719669587,11238.368444491225,0.22513793235206456
300.1375165448486,310.12953041377403,66.57187517967147,177.45370317134382,9.326840965094956,9.992013868925412,11579.582754503193,0.23131350509934176
300.8015077851479,309.8168443596829,37.09521792150065,148.15778201585778,5.8025876625979596,9.015336574534922,5175.03865370186,0.2043227642021029
303.4709852986996,312.7566803116865,20.524423168870186,4.2847506493469405,4.225921490903018,9.285695012986947,55.70175844151023,0.1407210389846789
297.49474003458533,308.8263191270665,59.41051441654559,208.1579368195339,8.165344497217857,11.331579092481151,12315.389369783496,0.2350377176072494
303.60015002529093,312.85312650182993,58.88809409384387,212.2946471480855,7.8159559867956565,9.25297647653904,12500.631265018299,0.24703999567573004
298.32106664999134,309.0698311033293,46.06879108832147,199.87711120838398,6.397138360787472,10.748764453337943,9161.57580484354,0.2331469177573083
302.2240166707049,311.1593861238987,66.54803334140973,208.03933317180548,9.259133174361875,8.935369453193841,13841.423157742252,0.23422074637292017
302.5059762274178,310.9059762274178,57.08526304995299,96.76095090328646,7.965324241096753,8.399999999999977,5522.927570042628,0.23336578745905598
302.05543971217486,311.0551790645683,58.06371266045896,156.78762446513682,8.762614547423272,8.999739352393405,9069.341635841924,0.21640056294734947
302.26709262205395,310.8012778661618,36.586587053861685,190.35780252529887,5.934442066284252,8.534185244107842,6615.879861986551,0.1979193603727903
300.3550103201938,309.6089639234383,35.102659963003276,182.53066948910103,5.657171004574665,9.253953603244504,5324.457062715259,0.19085263251728607
302.4782405619424,311.1246139889328,58.54372217398833,64.8022144174666,8.168292448009723,8.646373426990406,3661.340287969283,0.23368881700510347
300.8008266808705,311.04662116895094,15.30384497408426,163.06075196361812,3.6471416921543924,10.245794488080435,2285.9178599389484,0.13192137341984686
302.66177490825487,310.5238906823407,40.380893468962256,11.003408658309512,5.7940722259529425,7.862115774085839,415.9501794551677,0.22437028874350473
300.4,311.2364304398868,32.18419946481606,217.80577437676862,5.366860332507087,10.836430439886833,6995.073806638001,0.19544155712055983
303.47011557397167,312.75577277284003,20.544313395256538,4.282859943416678,4.228106579337986,9.285657198868341,55.67717926441682,0.14076156415311905
301.48012216507914,311.0098638064113,38.974664484529704,56.93170446561174,6.074617406073068,9.529741641332222,1581.2950128597508,0.19487761411335325
302.5402529307209,310.9800843102403,63.77787377094218,124.35615867504748,8.666355648491898,8.439831379519388,7755.345835879631,0.2389394600802393
300.3292590527931,309.66462952639654,47.03472144797406,185.48590838943517,6.9398408613255675,9.335370473603444,8549.449840919651,0.21902180226367196
300.6276767450775,310.16866849910497,35.73943045256492,128.90511271629205,5.725982127837564,9.540991754027502,3514.64124904117,0.19150618698266994
298.25620754249337,308.62387458132,61.40204552782637,117.81582682053384,9.037418823482334,10.36766703882665,7225.135468428172,0.21956174183356514
302.37141968727707,311.6142590618312,63.86701907134285,216.42714996433133,9.080595747226738,9.242839374554112,13718.946727670642,0.22912762446808166
300.8658582228064,309.3092080003392,41.33887822365445,185.32095554895977,6.219665896882974,8.44334977753278,7594.467374659939,0.21495530883031846
300.4976741133443,311.0906964533773,61.28837056672157,202.04651773311372,8.322708417455347,10.593022340032965,12383.055873784513,0.2399041896119112
300.72152686572093,311.23749955629665,50.49583259382777,219.951392093413,7.433771943529122,10.515972690575733,11096.925694271893,0.22177456334932977
297.0174713492461,307.82911891541016,61.10681947068756,200.40766481574192,8.473181567183152,10.811647566164066,12245.660717155732,0.23257548216290513
302.862274321815,311.5786822965445,61.63592025270489,163.49223924188533,8.9037567122996,8.71640797472949,10048.552104065066,0.22628380247110763
300.64656915252635,309.7668916242851,39.62182186415843,166.1304851703928,6.0750773374459515,9.120322471758737,5347.41732076145,0.20059919488535616
300.7451857731214,309.94707078724383,12.48619475170776,81.47070787243835,3.3713060247780544,9.201885014122366,1016.4654199106628,0.12012946637172552
301.8741563031777,310.43183466422124,58.6494226992544,97.0787079462542,7.834641403141632,8.557678361043552,5444.089808875244,0.24163638326459988
300.9994533065467,310.2963568737098,46.32695823650844,212.09835991964005,6.660372682349595,9.296903567163081,9823.297262042537,0.22631967212761772
302.0829394390161,310.8682872004278,58.01449489086543,5.195138398716682,7.874871599285408,8.785347761411687,286.4345706868904,0.23813818266422915
301.34114957290876,311.19080453351796,66.20643515135507,4.227586399446253,8.64664656887737,9.849654960609163,261.47172910571334,0.24762730086743562
301.19359407282053,310.7342610114685,29.994384450721647,15.986084827972297,5.073802552047089,9.54066693864798,245.8161712878325,0.1571874429011697
298.2701169270287,308.86441899906094,58.57633739242116,175.58895250234758,9.058727623217537,10.594302072032225,10284.85474070651,0.209150615271935
301.284075161979,311.0946917206597,57.40817674587706,192.1305637148426,8.411780407189866,9.81061655868066,11020.4734586033,0.22233167001839796
300.133288551248,310.5606345582967,65.24848077738618,208.51519222613823,8.845070948368946,10.427346007048762,13605.274534840537,0.2405827941031062
299.5704168562484,309.55350740260025,62.52690490368704,140.4080011196633,8.481316411687825,9.983090546351846,8273.47292709366,0.23631931699279565
302.1627131477034,310.3562144753827,52.59748008481036,65.11860556889653,7.436407123936169,8.193501327679314,3378.554471971603,0.22954988695475917
298.34243789420947,309.3398713952505,52.37846233903723,155.3244668054648,7.383271737680497,10.997433501041005,6857.0229994351985,0.22190453013207953
302.973783845828,311.1164128666589,53.75889377921574,168.55774124985425,7.558839280154092,8.142629020830892,9030.700106390968,0.2319120249805164
298.0252275316032,308.2252275316032,53.92171502993083,214.3420079175316,7.663386357087845,10.199999999999989,11531.796359494347,0.22700254174519485
302.45886008450674,311.8765802535202,60.398549981232755,230.41761352107795,8.798815479973287,9.417720169013453,13774.587967107787,0.22364172847754504
299.97119387939296,310.3646092444559,26.01344639173374,177.133045163191,4.793216142570497,10.39341536506297,3517.242793498121,0.16269513983069972
298.29045868058,307.94838487565903,67.02020919727576,67.39970114674891,9.214366517122086,9.657926195079051,4511.937878141916,0.2345608087888963
300.8321583476915,309.59734425833096,41.778754066647984,70.21052677487687,6.146035724491357,8.765185910639467,2112.2238535791216,0.2086748329224032
300.50649731933805,309.8617245337113,28.76863671376032,147.82633391204436,5.03793310660966,9.355227214373292,4224.8700344328845,0.18506675229638533
302.207247470981,310.6500813663185,53.73509822644553,53.92915261656082,7.709972999974177,8.442833895337541,2840.4283389533757,0.22665673675239098
302.50688682645995,311.15985427350716,52.81897991455024,152.34210832398378,7.655562168425453,8.652967447047214,7858.542167056743,0.22538644362139196
302.30935559282665,310.9031185309422,47.46112855975054,164.37836391004583,6.823199755763509,8.593762938115526,7768.276086801707,0.2262930933075809
302.5252589770438,310.87052291884805,54.03056263693222,53.70522918848066,7.638189933044672,8.345263941804287,2856.5937845509493,0.22986905259896565
299.1098847400467,309.1636014363778,7.589267509756476,134.66821183450855,1.760665391218125,10.053716696331112,655.344984555817,0.11558495763201637
301.1379744386323,309.7138184225355,41.09821681285856,116.72992515096612,6.539115918928809,8.57584398390321,2846.4657161770647,0.18347574553314697
299.5747942123223,310.6410961706161,56.90328237535568,206.1013855545017,8.136449582039436,11.066301958293844,11586.386579069194,0.22716172827876818
299.1943287117066,308.9981095705689,48.90535621672155,227.9747942742515,7.756418263650159,9.803780858862284,11149.14580768964,0.20402754890266506
298.37089704789327,309.0696568263109,42.600782273411944,43.84539485299136,6.440084638863835,10.698759778417655,851.955112207951,0.18582562887766008
300.71247798799476,310.5836116347542,63.31208332383632,175.90509436972638,8.604816754108414,9.871133646759446,10652.301190200216,0.23722685879739489
303.5226412642088,311.7506452751232,52.4946372532944,65.813306593904,7.326747291948264,8.22800401091439,3455.2180417095824,0.23390108563616077
301.8087578709239,311.0661305096467,63.77006296739103,186.20732683967466,8.606122995365755,9.257372638722828,11847.231287978526,0.24123820167260654
301.33851469803955,309.83080024052305,32.85935448887672,143.46862640526825,5.604179463441386,8.492285542483526,2847.384859032681,0.1674991238572333
302.26399961229333,311.41314269098285,57.6519978676134,66.708574059438,8.124901502174561,9.149143078689502,3775.3337160719343,0.23046279242410517
297.5506024262289,308.2602212233267,35.42054118247778,216.9178352700889,5.975889108679585,10.70961879709779,7683.307722793868,0.19136369875615333
297.9556615588891,309.09457694861135,50.07906728854145,222.0837308458342,7.172259762625759,11.138915389722271,11119.705988009579,0.226012030333926
299.1996197602631,310.09175137475296,66.4545666634481,33.38705670252407,9.262569444492433,10.892131614489852,2184.695926438648,0.23323365099860216
302.6,311.0,56.42143915495575,98.65035922901724,8.024749333123587,8.399999999999977,5521.801299941122,0.2293194441714295
303.4153628506924,312.18463714930755,68.54480131145505,52.71693303231315,9.595566001014278,8.76927429861516,3602.112038998565,0.2335412064467574
300.0092896560194,309.7752660623301,59.81857931203882,191.78343375145636,8.522716867392791,9.765976406310674,11463.265918688738,0.2277572817529371
301.4966910052854,310.2286648478792,51.99603707013095,38.9261253306685,7.416095385208684,8.731973842593797,1999.9390909058855,0.22787203526168026
299.37161543250903,310.3830397254076,49.304126663650386,236.3392054918477,6.986071635848076,11.011424292898566,11641.045494590633,0.22941471398508137
300.85248404015925,310.1766847070279,66.92242991907564,199.77127393976113,8.589860684218438,9.324200666868633,13366.34564668816,0.253453535390015
299.0447898598382,308.9365049426611,49.15398022935562,226.94174904435158,7.7389560580653365,9.891715082822875,11151.549317121538,0.20553020957829643
303.28125938403514,311.78125938403514,63.36566722815817,59.72563709756297,8.637727051995862,8.5,3779.064916505346,0.23946072441519142
301.97663512805576,310.05701359138686,53.02422843420024,162.65446420265485,7.381302055213683,8.08037846333114,8405.085683730975,0.23183793787126186
302.6,310.79476994672274,54.82531161607642,100.39644724734237,7.716317168646902,8.194769946722724,5377.292265506952,0.2317491498276217
301.68363733568634,310.06477927632494,49.89620937526058,36.704414473501345,7.141271680002759,8.381141940638612,1828.1030717116416,0.22675772594186916
299.52872030664474,309.864751979557,55.171279693355245,203.11488122657903,7.94454260605375,10.33603167291225,11204.053780844988,0.2253384065402085
300.44658340423854,309.93105560282567,13.883840538617235,79.10560822763176,3.5489123222343912,9.484472198587145,1034.2285960860313,0.12396218582357113
301.05583179145907,309.74187384359436,43.99403465113885,155.45315391014213,6.35429795207688,8.686042052135262,6560.248414467012,0.22298203125745505
300.6732851979608,311.28287552945955,67.72602417125326,209.95887615086158,9.002711077558509,10.609590331498685,14225.11379625642,0.24522207085865308
298.8102791352064,309.71027913520635,58.521193296751065,195.27411027217022,8.355864104510925,10.899999999999977,11409.295554815631,0.2271245403051788
302.21706441298187,310.3692481498583,49.756956692658775,161.43448789370737,7.204177731634998,8.152183736876417,7978.87581644436,0.22459612509633345
301.2979021264191,310.7549156457232,59.96240177517496,4.584533164269051,7.92174667677347,9.457013519304052,251.3496510340591,0.24335422582138927
300.30969075790534,309.81268728280634,54.390309242094645,206.23876303162143,7.849985061666941,9.502996524900956,11216.393113974906,0.2247893445780948
302.21099217501165,311.3147454354235,9.007238914599888,7.2975847707067345,2.5726369120648176,9.103753260411809,60.39515599485365,0.11405450895809487
299.77549028473874,309.5587534697362,53.518277063942115,223.75490284738729,7.884420608459613,9.78326318499744,11961.343619515883,0.21999836781540585
299.54162182368424,310.09453134628495,63.58642222786358,198.9259166455116,9.29857945448673,10.55290952260066,12621.35423591719,0.22223756222572486
301.38091073599577,310.78593422652324,62.56182147199164,183.120563772658,8.42512010513847,9.40502349052745,11455.902479206761,0.24167402082766787
297.3002717857463,307.4885269990977,75.10889324672996,89.97420245827682,9.78433474338651,10.188255213351413,6753.47019251331,0.2470977135954052
300.44971650509035,310.6809269502067,51.37225738211882,215.12137395323018,7.8022193963952455,10.231210445116346,11040.073958351575,0.21426765288725425
300.5088921645039,309.91484893152324,12.70100712317827,81.1484893152326,3.4152344539823556,9.405956767019354,1030.385261581952,0.12066582172361359
300.48884203050835,309.0642555910411,43.55833061170259,188.63293338095434,6.6164875892189725,8.575413560532738,8047.731776595081,0.21212683785996636
297.94243720260533,307.866809228659,36.77899524168582,222.87813986973183,5.884591961571393,9.924372026053634,8195.279802468198,0.20193238699277186
302.58587843560264,310.5141215643973,52.946099103152314,20.570607821986755,7.337324765384642,7.928243128794694,1085.9117320430198,0.23438900636094886
302.3622756543717,310.80189637864305,60.23772434562833,91.81137827185836,8.369241343504553,8.439620724271375,5530.0778874180505,0.2345703523997139
302.958711380118,312.39892615009836,51.909598669542504,1.494630750491666,7.493513762680634,9.440214769980336,19.43019975639166,0.20736226374863742
302.45351016265954,310.3535101626596,48.69401998703869,6.0,6.890497042365759,7.900000000000011,292.1641199222322,0.22964387329395194
303.0911501005714,311.2476101407999,52.42849126719943,8.653099396571697,7.4368854704693295,8.156460040228545,450.45015147475107,0.2297248475888413
302.0640858365208,310.4980643773907,48.5815905561698,136.54839056523434,6.865911068739349,8.433978540869825,6588.933242049018,0.2298341279408812
301.82070121590175,309.92566779872953,48.61435740032813,157.01377232745781,6.904286103930717,8.104966582827807,7514.01243564057,0.227839035355157
302.40253057234685,310.27689792926014,43.72595956270479,199.473059678441,6.485219400339067,7.874367356913291,8667.120862135098,0.21875191390870816
298.00852368332403,307.46976522499403,36.412651563862134,223.47550063901934,6.086905871463398,9.461241541669983,8119.365732669713,0.1925044422728926
298.1197872056345,308.3322707806405,37.86254927498198,197.57237930652525,5.934326346701307,10.212483575006035,7419.599457370576,0.20556157646532394
301.9610106094017,310.92686926788764,11.868282683028093,22.097644308099227,3.2851059028315683,8.965858658485933,261.74708145592115,0.11762424009929733
297.0419978948911,307.98105770906,67.3302455720023,107.81645325204431,9.078354203269786,10.939059814168917,7240.634497459331,0.2391553047400167
303.03971468861965,312.31977809114863,9.38367030684938,71.24494539725931,2.665044155707149,9.280063402529011,638.6653187726025,0.11492203655706676
299.8503674013936,309.63868763162685,38.31678913379788,217.15328092093287,6.001300532759336,9.788320230233214,8318.671565351915,0.20759148935603408
301.8209353929425,309.7348923215708,45.326916933783195,232.82055377477866,6.843629074450254,7.913956928628304,10552.55822676086,0.21482580265710163
298.7119153860658,309.54410246252473,61.196681540492165,186.15233845573667,8.644676343754115,10.832187076458915,11389.190044621477,0.22955125863987993
299.9540720434859,309.3310216956607,52.19566884780972,224.34834630442182,7.6515739980744,9.376949652174817,11672.58424271725,0.22077091264420434
302.57423198616846,311.1513793206544,50.488338606730046,33.085893379438424,7.273992087426298,8.577147334485934,1666.7847018082157,0.2261275800175947
302.1974856248748,310.50115245590297,49.00921964722409,49.24986857586633,6.857786009417972,8.303666831028218,2095.416867096612,0.22830412310523793
301.8618722153607,310.3618722153607,50.48410765620123,74.38127784639349,6.982883521620884,8.5,3719.939943912039,0.23479692387327666
298.7386015424923,308.6286962045484,68.02869620454841,65.41587781619909,9.296014926510297,9.890094662056105,4447.6677417122,0.23650897511893343
299.46223185763205,308.49419914314115,37.897729715485035,201.1683499944768,6.072436669646569,9.031967285509106,7610.631716994367,0.20154945543451258
302.53485458539603,310.97828486179867,63.39639070131714,125.2918718646938,8.623262938600638,8.443430276402644,7755.648143217824,0.23864378991112195
301.9210835136057,309.921919459513,43.92588216238826,173.40712162058037,6.330350626081113,8.000835945907276,7582.3152640529925,0.22503362874435412
302.9177971498527,311.71871500408076,36.28174392303328,213.1917393119476,5.75664192202502,8.800917854228068,7732.222689443775,0.20571273609332835
299.2508479035308,309.43558563997635,51.28985146594772,227.83041929383947,7.353004673646782,10.18473773644557,11661.895123045355,0.22618894634594727
302.85619202251445,310.61922330956907,10.93974110318969,80.97227609755674,3.062029844586163,7.763031287054614,884.4222001800807,0.11620850327425332
298.83920302188017,309.9701370267424,65.79173098298212,203.92802014586763,8.187418717059398,11.130934004862267,13416.22830305594,0.2608738761741297
302.4817302477921,310.709134876104,40.53206586083942,12.82092975649654,6.189790125360341,8.227404628311865,325.7256452186446,0.19895723756186973
302.2096194128056,310.1115432953667,51.52112081499429,11.980761174388851,7.380837581906251,7.901923882561149,617.339605563402,0.2266865328708365
303.15987666201966,311.55089184359053,59.43107213702711,43.71261857531526,8.1959130047427,8.391015181570848,2574.029174931983,0.23647933515361202
299.8123924989874,310.2,62.47743354169479,92.0,8.932510241353825,10.387607501012585,5747.923885835921,0.22726740383960914
303.2458422201422,312.0823027751777,62.08571437476358,120.26297058530633,8.635288188924306,8.836460555035524,6634.4514570210895,0.2302788574909995
299.15850795352424,309.1867142091408,50.31072958017491,222.3985737257761,7.8099856553965274,10.028206255616533,11158.846900805607,0.20847259961836323
299.85417553757543,309.1915569968654,50.7177424039652,218.69164892484918,7.392185911388803,9.337381459290032,11089.738237856986,0.22227435096988668
300.52665367666424,311.8,59.000020510530085,198.66659829823305,7.897064962888693,11.273346323335751,11719.466885445654,0.243968018311423
303.3966898551469,311.7979851292199,50.93266969050623,68.97121613171257,7.0190478444082345,8.401295274072968,3512.2357159389753,0.23692959505898312
301.55036557710974,310.60248172114456,64.74526851358115,78.22623748786938,8.912281388634787,9.052116144034812,4931.066471985944,0.23540354422623136
299.3670488120317,310.71762203007944,53.076220300794326,218.7893866163461,7.627736861099587,11.350573218047693,11596.688370210104,0.2264717620213015
298.6825909968387,308.86917389296207,57.22140090244592,110.96100524651959,8.268167800751314,10.186582896123333,6252.652744176141,0.22404928946363242
296.8245302357195,306.94440733913825,20.55525871310615,131.73608511360186,4.056843998635926,10.119877103418752,2161.5571911828333,0.15105722250076226
301.2655445894534,309.7882343438478,35.85720978329056,133.73927859378318,5.944372574189822,8.522689754394413,2847.050412701661,0.1733124992960447
300.5229362130754,310.1606524917945,64.96554618025363,208.78695016410913,9.230433794744778,9.637716278719099,13561.545820651108,0.22872721543772614
302.18928947962195,310.04833509049024,53.41592803177812,132.45005271470717,7.399409685083098,7.859045610868307,7061.017645655995,0.23443678467029128
297.15458908768466,308.52547490758616,44.474605086502365,206.68156365517285,6.162351680967996,11.370885819901494,9189.49350116808,0.2331805861331249
299.8262365279784,309.335741916787,25.300386835018262,216.40301193682214,4.74003867535085,9.509505388808622,5274.773418008665,0.1707712688641021
302.37539460252793,310.8752511106996,52.37439015972954,8.250358729570856,7.253698179486978,8.499856508171629,431.7884523589071,0.23504758243308982
300.8952322505457,310.53147920854553,60.3,206.3306845836365,8.577517326242669,9.636246957999845,12441.74028039328,0.22861148177146504
302.96648165895346,312.01006273406955,67.90347477394978,131.94377451047598,9.028762915940264,9.0435810751161,8690.92429990034,0.2446107388828062
302.6679535610352,311.58991292694094,53.56114668402125,148.06226389953545,7.803447293391621,8.921959365905735,7787.979579368958,0.22427503500665738
302.3572107534903,310.7572107534903,56.1033269210244,142.52773646489047,7.7405525139619495,8.400000000000011,7776.52171389748,0.23505173563994575
298.18434954366626,310.0335496614298,51.17604892540759,216.7220041217243,7.856969784156358,11.84920011776355,11059.709296790941,0.21142182069703347
302.8049668338817,310.90745025082254,53.28188804358428,167.75893868421394,7.5399582890613415,8.102483416940832,8879.733975083878,0.23038505128413792
302.1889155786018,310.0379234115716,51.314932985810934,35.80396866812082,7.274733213902527,7.849007832969807,1834.8699947816776,0.22904543777844932
301.63304384150746,310.2,62.42685989329146,92.0,8.75337100927281,8.566956158492523,5743.2711101828145,0.23173855758211828
300.91552214519834,309.7103480967989,58.808090207964426,144.60865501638852,8.661484175347205,8.794825951600558,8461.638382765324,0.22087866602598477
301.66748650163277,310.60861161105066,65.01756980293484,97.05625547089232,9.16113448018652,8.941125109417888,5852.012330963555,0.22866618936396765
302.95913665646293,311.20644598163335,39.955942760540694,194.2794228537595,6.010169353305977,8.247309325170393,7656.029664220802,0.21592031620440819
301.38663947913597,311.6927630511986,56.833021004735244,216.56401916247364,8.140848016431107,10.30612357206268,12272.913536911808,0.22784598512948653
299.771112703169,309.53109837464814,65.1144436484155,211.56669054753476,8.78854829086797,9.759985671479132,13776.010277163354,0.24025309016393626
299.09697487539853,310.22014839015134,60.63047945574169,209.78966893440963,8.620306217580605,11.123173514752759,12718.168350296548,0.2284786443427051
297.9990744174961,308.099768604374,65.61133838567248,201.2993953081912,8.924443873015369,10.100694186877911,13063.623497542874,0.23766478717077627
302.4521830875305,310.20436617506107,56.63514041369024,57.869014748168865,7.95175357715995,7.752183087530547,3271.580928002983,0.23130488752621822
302.3414345664571,310.6099580348001,43.65906126627843,171.59328556802552,6.83251509619142,8.268523468343025,6621.896375493488,0.20196985335342146
301.3118938100501,310.11784071507515,56.760070780546116,195.15292041492978,7.551199539212726,8.805946905025058,11076.180955824333,0.24411880067487682
302.17484068405696,311.7572311113377,60.21069222216558,203.80502991474776,8.53161265810054,9.582390427280705,12270.059736326508,0.23040018688359587
303.14171286267555,311.48342572535114,40.11868990963241,195.77195755473664,6.098083066053746,8.34171286267558,7652.579382840642,0.21324426792824872
302.6,311.0,52.775664802754356,104.4068450482826,7.436981898487727,8.399999999999977,5462.509496002689,0.2315060821421945
302.0788256257725,311.13118328376055,58.66005345719805,154.79982180933982,8.89451469337971,9.052357657988031,9063.179447608954,0.21515659278674232
298.4743507931177,308.6597091266663,73.4884738103234,177.3914841247289,10.225309699181599,10.185358333548603,13004.481822207297,0.23225954580346467
300.3193152888606,311.6386305777213,59.60342355569681,196.83455417243144,7.967878250760489,11.31931528886067,11721.994458587793,0.24428869809539425
299.74878829931447,310.10037899005505,53.419616739982615,26.16894416529884,7.631235799143875,10.351590690740565,802.5613643641982,0.2098775997671525
299.66763122533223,309.99411476824224,26.488082716837802,171.08893100812952,4.839019344054803,10.32648354290999,3522.6707206608576,0.16542244436410689
299.27420831425366,308.88230186951273,5.196977960061794,51.301800426063735,1.5208248342991448,9.608093555259082,231.26826858064882,0.10872862718053805
299.83074052864134,309.8615149779793,31.37994339227165,86.73250440486368,4.651610186092626,10.030774449337942,666.7689541850893,0.1649296268612151
302.05225376856407,311.214190326423,66.48322204749357,205.46452418394236,9.313312203477794,9.161936557858953,13659.393948947616,0.2326500813909666
300.7603951681917,309.682298196461,36.93008969046179,207.27432732153656,5.935271062236829,8.921903028269297,7650.256558006906,0.20182663560749425
303.60910390418024,311.9908960958197,57.759882667297816,61.758182195079684,8.067746090730612,8.381792191639438,3517.7701003801853,0.23396182199113605
300.00352446966167,309.05161725606916,38.65398189563734,174.2491626577385,5.792998480850057,9.048092786407484,6396.741688822748,0.2141420217573507
301.2019660505834,309.50436738420973,42.16288451110769,181.52618975147774,6.25492093125643,8.30240133362631,7590.596713546507,0.21816543110798117
301.37267711042006,310.7828019113238,8.206103026262682,39.0277376560338,2.3229496596642054,9.410124800903759,262.86408177575817,0.11305072185914238
300.93136673521303,311.09347761783624,43.11609854427762,53.90690762489518,6.704074437848714,10.162110882623196,1214.1540468207186,0.18401955798744932
302.4,310.3,52.492375853746694,161.01172945577432,7.558328079821705,7.900000000000034,8451.873060588863,0.2256736905253743
303.28223519731955,312.0586822367835,67.71988881509276,53.648707237525805,9.495689612994537,8.776447039463928,3600.5721657860618,0.23292424530849834
301.83061612546066,310.2831193525659,56.78254195236766,40.0,7.796187935073094,8.4525032271052,2271.3016780947064,0.23665521090528197
303.43893949454565,311.9090305847278,50.67415093163525,201.16818483636936,7.270716567816814,8.470091090182194,10190.90305847278,0.2276343025856047
300.3308857539368,309.8068035962105,61.053401798105256,189.586392807579,8.871041700835319,9.475917842273715,11574.686983261938,0.2233805296228727
301.1240839610399,309.99604961334177,56.54412212514897,195.95954203069138,7.541042169564716,8.871965652301862,11077.535267249106,0.24340526156862272
299.82032425462586,308.9308457316147,59.72922445848525,31.082734417206925,8.591408606299215,9.110521476988787,1845.2555405228586,0.22485689525295866
301.05573715558927,310.00393373041305,56.612781831421294,212.8459195840838,8.028227714483718,8.94819657482381,11892.091151898992,0.22819289133298362
299.4260693925298,309.5501279230503,48.56116971070381,192.25557700328542,7.444716768236155,10.124058530520493,9019.709834370742,0.21117808072582414
302.2451269089158,310.2580507635663,61.66616928231457,97.15219940240522,8.96022669100143,8.012923854650504,5334.655008601449,0.22009053968327003
301.8082884379594,309.894190558726,57.35019402521981,197.8714161910937,7.8703691934916735,8.085902120766635,11344.434705953596,0.2364547010779285
302.34791264962223,310.3041747007555,58.96223487506874,113.2922290528845,8.310891533334132,7.9562620511332565,6608.7745661592035,0.23053801983711403
298.3692958086838,308.2645775456239,52.64647904341877,216.7007035871796,7.7615535952268955,9.895281736940172,11403.782043423504,0.2189437091461788
302.76393042891164,311.12860710448376,53.938061527182214,127.45770777674254,7.534328911926906,8.364676675572127,6599.195028952262,0.2319330994622748
298.8872126053109,308.36412148874905,62.20956566065914,190.87397120614244,8.919300026945354,9.476908883438186,11711.690150282608,0.22502563695478553
300.4,311.0468784008143,31.87617740132324,220.76752498727654,5.361416513033043,10.646878400814325,7021.030588988492,0.1936484712327946
303.4378103118609,311.7066180583442,65.81211735406194,151.04720020140098,8.46315602553092,8.268807746483235,9882.497617806592,0.25354117526859377
300.4394429204966,311.3044689303268,32.70660550331935,199.5686560162132,5.479452982068925,10.865026009830173,6269.349739901698,0.19236450837151733
301.82687620218843,310.59248946184755,48.8003928791033,184.0553468383849,6.9720537954378266,8.76561325965915,8898.509907918564,0.22723723920341599
301.0381235008564,309.57366586712345,57.22117186369774,148.7431115077078,8.45155926851455,8.535542366267027,8441.650383890157,0.22014021744185458
302.0111635691418,310.3,52.91329793304919,61.28503982531966,7.4028514328927,8.288836430858199,3227.6258974963484,0.2321841081786921
299.0448419627229,309.0376267035509,11.506440055326411,84.0799046301752,3.167664771997488,9.992784740828041,964.9766240243141,0.11739261003717538
301.62143873464674,309.6398394646583,58.11536272537619,145.10719367323384,7.949060596274188,8.018400730011491,8423.90080267671,0.23787497158468385
301.92349852610744,309.9242993121835,55.13470953117192,128.7289793655041,7.661492375182605,8.000800786076034,7059.139389584493,0.23369345801832214
301.1013591893024,309.87276846028186,56.42904379212134,201.08473095771623,7.799197721420095,8.771409270979454,11334.23778709418,0.23471457107103286
